,Team,Game,Date,HC,Opponent,WINorLOSE,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoalsPCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OREB,TRB,AST,STL,BLK,TOV,PF,OPP_FG,OPP_FGA,OPP_FG_PCT,OPP_FG3,OPP_FG3A,OPP_FG3_PCT,OPP_FT,OPP_FTA,OPP_FT_PCT,OPP_ORB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF
2734,CHI,41,15/01/2022,Away,BOS,L,112,114,44,87,0.506,12,29,0.414,12,15,0.8,7,32,31,3,3,6,19,44,90,0.489,9,26,0.346,17,19,0.895,17,50,27,6,6,11,15
2735,CHI,42,17/01/2022,Away,MEM,L,106,119,40,92,0.435,13,31,0.419,13,15,0.867,9,43,24,10,7,18,15,47,92,0.511,10,25,0.4,15,20,0.75,10,48,29,14,7,17,13
2736,CHI,43,19/01/2022,Home,CLE,W,117,104,47,86,0.547,10,22,0.455,13,18,0.722,7,37,25,7,4,9,18,40,77,0.519,9,27,0.333,15,22,0.682,9,38,27,7,4,14,15
2737,CHI,44,21/01/2022,Away,MIL,L,90,94,31,85,0.365,7,38,0.184,21,24,0.875,6,49,21,4,4,8,21,34,88,0.386,6,31,0.194,20,28,0.714,11,53,20,3,3,8,17
2738,TOR,1,20/10/2021,Home,WAS,L,83,98,30,97,0.309,7,34,0.206,16,22,0.727,19,54,14,10,4,19,21,36,81,0.444,5,27,0.185,21,26,0.808,7,51,20,14,8,21,17
2739,TOR,2,22/10/2021,Away,BOS,W,115,83,42,100,0.42,10,35,0.286,21,21,1,21,60,22,16,2,11,13,32,82,0.39,11,34,0.324,8,11,0.727,10,42,19,6,12,25,19
2740,TOR,3,23/10/2021,Home,DAL,L,95,103,34,85,0.4,11,37,0.297,16,23,0.696,11,49,17,7,6,12,23,38,91,0.418,14,42,0.333,13,18,0.722,13,50,24,6,6,9,22
2741,TOR,4,25/10/2021,Home,CHI,L,108,111,40,83,0.482,12,30,0.4,16,20,0.8,13,47,27,8,1,19,18,39,81,0.481,12,27,0.444,21,22,0.955,5,29,24,11,3,13,16
2742,TOR,5,27/10/2021,Home,IND,W,118,100,46,100,0.46,14,30,0.467,12,19,0.632,16,41,22,18,6,10,20,38,79,0.481,10,29,0.345,14,17,0.824,9,40,19,6,7,22,19
2743,TOR,6,29/10/2021,Home,ORL,W,110,109,43,86,0.5,9,30,0.3,15,22,0.682,9,40,18,11,2,7,18,41,87,0.471,16,34,0.471,11,16,0.688,12,46,24,1,5,17,24
2744,TOR,7,30/10/2021,Away,IND,W,97,94,39,92,0.424,11,32,0.344,8,12,0.667,12,48,18,8,4,15,17,35,81,0.432,13,43,0.302,11,16,0.688,8,40,25,8,10,19,17
2745,TOR,8,01/11/2021,Away,NYK,W,113,104,43,99,0.434,14,42,0.333,13,14,0.929,13,48,24,12,4,8,20,35,76,0.461,16,38,0.421,18,24,0.75,7,41,20,3,4,16,13
2746,TOR,9,03/11/2021,Away,WAS,W,109,100,41,88,0.466,10,25,0.4,17,20,0.85,10,42,17,10,3,10,23,34,78,0.436,8,32,0.25,24,30,0.8,10,44,19,6,7,13,15
2747,TOR,10,05/11/2021,Home,CLE,L,101,102,42,99,0.424,12,27,0.444,5,9,0.556,19,45,20,10,8,9,19,38,83,0.458,10,30,0.333,16,19,0.842,11,39,22,4,3,17,13
2748,TOR,11,07/11/2021,Home,BRK,L,103,116,41,87,0.471,7,30,0.233,14,18,0.778,8,35,23,10,6,8,16,41,80,0.513,17,38,0.447,17,20,0.85,12,48,29,3,0,15,15
2749,TOR,12,10/11/2021,Away,BOS,L,88,104,33,77,0.429,6,25,0.24,16,19,0.842,6,41,20,8,8,18,17,42,94,0.447,10,29,0.345,10,15,0.667,12,44,21,10,5,15,13
2750,TOR,13,11/11/2021,Away,PHI,W,115,109,42,96,0.438,14,33,0.424,17,17,1,16,47,25,10,7,11,18,40,88,0.455,11,34,0.324,18,19,0.947,9,39,29,8,8,12,16
2751,TOR,14,13/11/2021,Home,DET,L,121,127,44,87,0.506,13,34,0.382,20,31,0.645,15,39,21,9,1,13,25,43,79,0.544,15,35,0.429,26,30,0.867,9,34,34,5,6,13,23
2752,TOR,15,15/11/2021,Away,POR,L,113,118,41,89,0.461,15,33,0.455,16,18,0.889,12,39,20,7,2,11,17,46,82,0.561,16,36,0.444,10,14,0.714,7,39,25,6,7,12,15
2753,TOR,16,18/11/2021,Away,UTA,L,103,119,39,94,0.415,10,38,0.263,15,17,0.882,14,35,24,10,3,12,13,44,80,0.55,19,46,0.413,12,13,0.923,10,46,34,8,9,23,18
2754,TOR,17,19/11/2021,Away,SAC,W,108,89,38,84,0.452,12,31,0.387,20,24,0.833,13,53,20,9,9,14,24,32,84,0.381,9,37,0.243,16,25,0.64,11,40,15,8,4,13,18
2755,TOR,18,21/11/2021,Away,GSW,L,104,119,39,99,0.394,15,37,0.405,11,20,0.55,18,47,25,7,4,10,21,39,79,0.494,22,45,0.489,19,24,0.792,8,47,31,5,7,16,18
2756,TOR,19,24/11/2021,Away,MEM,W,126,113,47,89,0.528,14,30,0.467,18,21,0.857,11,34,25,8,4,10,20,42,82,0.512,9,29,0.31,20,26,0.769,11,40,25,6,3,14,20
2757,TOR,20,26/11/2021,Away,IND,L,97,114,37,89,0.416,7,30,0.233,16,22,0.727,13,41,17,8,3,10,18,47,97,0.485,11,39,0.282,9,11,0.818,17,53,31,6,4,12,19
2758,TOR,21,28/11/2021,Home,BOS,L,97,109,35,93,0.376,13,42,0.31,14,16,0.875,14,44,19,6,5,10,24,34,82,0.415,12,34,0.353,29,31,0.935,12,53,24,5,3,17,19
2759,TOR,22,30/11/2021,Home,MEM,L,91,98,36,91,0.396,10,39,0.256,9,12,0.75,11,44,14,7,9,18,21,36,93,0.387,10,34,0.294,16,19,0.842,18,54,18,13,10,17,15
2760,TOR,23,02/12/2021,Home,MIL,W,97,93,37,88,0.42,14,40,0.35,9,14,0.643,15,47,23,10,7,13,24,32,85,0.376,11,31,0.355,18,25,0.72,16,47,16,4,4,13,12
2761,TOR,24,05/12/2021,Home,WAS,W,102,90,38,85,0.447,8,23,0.348,18,24,0.75,10,47,22,3,1,8,24,30,73,0.411,8,25,0.32,22,29,0.759,6,43,20,4,5,10,22
2762,TOR,25,08/12/2021,Home,OKC,L,109,110,42,93,0.452,15,41,0.366,10,15,0.667,13,46,27,6,5,13,19,38,84,0.452,17,40,0.425,17,20,0.85,7,40,28,12,3,13,18
2763,TOR,26,10/12/2021,Home,NYK,W,90,87,30,87,0.345,12,35,0.343,18,23,0.783,12,48,21,9,7,8,19,29,81,0.358,9,34,0.265,20,24,0.833,14,55,18,4,2,13,17
2764,TOR,27,13/12/2021,Home,SAC,W,124,101,53,98,0.541,11,31,0.355,7,10,0.7,8,46,28,10,8,8,19,38,94,0.404,11,34,0.324,14,21,0.667,19,53,21,5,4,17,16
2765,TOR,28,14/12/2021,Away,BRK,L,129,131,48,105,0.457,18,52,0.346,15,19,0.789,13,41,26,6,6,12,21,50,103,0.485,14,39,0.359,17,23,0.739,19,60,28,7,5,16,20
2766,TOR,29,18/12/2021,Home,GSW,W,119,100,45,90,0.5,14,38,0.368,15,23,0.652,12,41,26,13,3,10,21,37,79,0.468,11,36,0.306,15,21,0.714,11,47,26,5,5,20,21
2767,TOR,30,26/12/2021,Away,CLE,L,99,144,37,89,0.416,9,36,0.25,16,23,0.696,11,43,24,11,3,21,13,56,106,0.528,22,52,0.423,10,12,0.833,13,52,39,12,5,12,17
2768,TOR,31,28/12/2021,Home,PHI,L,109,114,38,87,0.437,15,41,0.366,18,22,0.818,9,43,24,7,5,10,24,34,77,0.442,14,30,0.467,32,38,0.842,8,42,23,6,4,8,18
2769,TOR,32,31/12/2021,Home,LAC,W,116,108,40,96,0.417,11,35,0.314,25,33,0.758,18,54,19,8,4,7,18,38,78,0.487,15,34,0.441,17,19,0.895,3,37,27,6,7,12,24
2770,TOR,33,02/01/2022,Home,NYK,W,120,105,41,86,0.477,13,34,0.382,25,30,0.833,11,44,21,9,5,16,27,35,78,0.449,12,36,0.333,23,28,0.821,7,30,22,11,4,17,26
2771,TOR,34,04/01/2022,Home,SAS,W,129,104,45,96,0.469,18,44,0.409,21,29,0.724,16,52,30,13,8,12,20,41,95,0.432,9,35,0.257,13,19,0.684,17,50,27,6,3,20,23
2772,TOR,35,05/01/2022,Away,MIL,W,117,111,42,89,0.472,16,36,0.444,17,25,0.68,10,44,24,8,4,14,20,38,85,0.447,17,39,0.436,18,26,0.692,9,45,22,10,8,17,18
2773,TOR,36,07/01/2022,Home,UTA,W,122,108,45,100,0.45,12,41,0.293,20,25,0.8,19,48,26,11,7,7,17,39,81,0.481,17,38,0.447,13,18,0.722,7,40,23,3,4,21,21
2774,TOR,37,09/01/2022,Home,NOP,W,105,101,36,85,0.424,14,34,0.412,19,20,0.95,15,46,18,8,3,12,20,34,75,0.453,12,33,0.364,21,25,0.84,7,35,20,5,5,13,18
2775,TOR,38,11/01/2022,Home,PHO,L,95,99,36,89,0.404,8,37,0.216,15,25,0.6,22,47,15,11,3,14,20,35,74,0.473,11,32,0.344,18,22,0.818,10,39,25,10,2,20,23
2776,TOR,39,14/01/2022,Away,DET,L,87,103,28,87,0.322,11,38,0.289,20,26,0.769,16,46,18,5,4,11,24,38,81,0.469,8,27,0.296,19,23,0.826,9,43,22,7,6,8,25
2777,TOR,40,15/01/2022,Away,MIL,W,103,96,40,91,0.44,12,35,0.343,11,20,0.55,16,50,25,7,8,14,25,26,77,0.338,12,39,0.308,32,35,0.914,9,41,19,8,8,13,23
2778,TOR,41,17/01/2022,Away,MIA,L,99,104,37,90,0.411,13,36,0.361,12,17,0.706,15,45,24,9,5,11,21,38,83,0.458,9,24,0.375,19,22,0.864,13,49,20,11,8,12,18
2779,TOR,42,19/01/2022,Away,DAL,L,98,102,35,91,0.385,8,32,0.25,20,25,0.8,16,44,17,11,1,12,21,37,76,0.487,9,33,0.273,19,20,0.95,10,45,23,5,0,16,20
2780,TOR,43,21/01/2022,Away,WAS,W,109,105,42,90,0.467,11,30,0.367,14,17,0.824,11,40,20,10,4,8,15,43,85,0.506,11,33,0.333,8,10,0.8,11,45,29,3,3,17,16
2781,TOR,1,23/12/2020,Home,NOP,L,99,113,38,89,0.427,14,46,0.304,9,12,0.75,7,35,26,10,5,20,22,42,80,0.525,19,42,0.452,10,20,0.5,8,45,30,13,7,24,17
2782,TOR,2,26/12/2020,Away,SAS,L,114,119,44,96,0.458,15,41,0.366,11,15,0.733,10,46,32,8,9,11,23,47,100,0.47,14,34,0.412,11,16,0.688,14,53,36,4,3,16,20
2783,TOR,3,29/12/2020,Away,PHI,L,93,100,32,90,0.356,17,45,0.378,12,14,0.857,10,47,21,12,7,19,28,32,84,0.381,8,31,0.258,28,33,0.848,9,54,21,10,10,18,15
2784,TOR,4,31/12/2020,Home,NYK,W,100,83,34,83,0.41,17,52,0.327,15,21,0.714,9,53,21,7,6,16,22,32,88,0.364,3,36,0.083,16,20,0.8,9,48,21,6,3,15,21
2785,TOR,5,02/01/2021,Away,NOP,L,116,120,38,91,0.418,14,48,0.292,26,27,0.963,10,40,21,6,4,9,29,35,83,0.422,14,38,0.368,36,47,0.766,14,50,26,6,7,12,18
2786,TOR,6,04/01/2021,Home,BOS,L,114,126,36,90,0.4,13,37,0.351,29,38,0.763,8,37,20,13,4,10,26,41,84,0.488,15,29,0.517,29,34,0.853,12,56,19,3,9,19,29
2787,TOR,7,06/01/2021,Away,PHO,L,115,123,39,79,0.494,14,35,0.4,23,32,0.719,10,42,18,6,5,12,19,40,83,0.482,21,40,0.525,22,24,0.917,8,41,30,4,3,10,23
2788,TOR,8,08/01/2021,Away,SAC,W,144,123,53,91,0.582,20,39,0.513,18,22,0.818,12,44,30,8,5,12,20,46,81,0.568,15,34,0.441,16,28,0.571,3,26,36,9,8,11,18
2789,TOR,9,10/01/2021,Away,GSW,L,105,106,39,96,0.406,13,38,0.342,14,22,0.636,13,48,20,8,10,10,22,38,93,0.409,13,46,0.283,17,19,0.895,12,51,30,2,10,15,18
2790,TOR,10,11/01/2021,Away,POR,L,111,112,40,89,0.449,19,47,0.404,12,12,1,7,43,27,6,5,15,22,38,83,0.458,14,42,0.333,22,25,0.88,8,42,18,9,6,13,14
2791,TOR,11,14/01/2021,Home,CHO,W,111,108,40,88,0.455,20,50,0.4,11,13,0.846,13,40,33,13,6,17,16,42,87,0.483,15,35,0.429,9,12,0.75,14,44,32,11,5,18,15
2792,TOR,12,16/01/2021,Home,CHO,W,116,113,36,86,0.419,21,49,0.429,23,26,0.885,7,43,28,5,8,15,22,38,87,0.437,15,36,0.417,22,29,0.759,12,48,26,6,5,14,20
2793,TOR,13,18/01/2021,Home,DAL,W,116,93,44,88,0.5,12,33,0.364,16,18,0.889,9,46,23,9,6,14,23,31,82,0.378,9,36,0.25,22,27,0.815,8,38,21,6,4,16,16
2794,TOR,14,20/01/2021,Home,MIA,L,102,111,35,88,0.398,16,49,0.327,16,18,0.889,12,41,27,8,3,12,21,39,80,0.488,18,40,0.45,15,17,0.882,8,46,29,4,5,18,19
2795,TOR,15,22/01/2021,Home,MIA,W,101,81,39,84,0.464,17,40,0.425,6,9,0.667,12,45,22,11,3,21,16,33,77,0.429,7,31,0.226,8,10,0.8,4,32,19,13,4,19,14
2796,TOR,16,24/01/2021,Away,IND,W,107,102,37,90,0.411,15,35,0.429,18,26,0.692,12,45,24,12,8,16,18,35,87,0.402,13,39,0.333,19,22,0.864,12,47,23,10,8,18,23
2797,TOR,17,25/01/2021,Away,IND,L,114,129,38,93,0.409,14,38,0.368,24,27,0.889,13,39,24,9,6,10,25,40,78,0.513,12,29,0.414,37,45,0.822,7,45,26,5,8,13,25
2798,TOR,18,27/01/2021,Home,MIL,L,108,115,38,94,0.404,22,55,0.4,10,12,0.833,10,46,26,8,8,11,20,40,93,0.43,16,44,0.364,19,26,0.731,14,59,30,9,3,14,14
2799,TOR,19,29/01/2021,Home,SAC,L,124,126,42,86,0.488,13,32,0.406,27,33,0.818,12,35,20,14,2,15,27,43,78,0.551,16,36,0.444,24,31,0.774,11,38,31,7,5,22,25
2800,TOR,20,31/01/2021,Home,ORL,W,115,102,41,90,0.456,12,39,0.308,21,22,0.955,9,48,27,8,5,11,22,33,82,0.402,13,36,0.361,23,28,0.821,6,42,22,8,5,10,18
2801,TOR,21,02/02/2021,Away,ORL,W,123,108,40,83,0.482,20,45,0.444,23,25,0.92,6,40,32,14,4,11,18,41,89,0.461,14,38,0.368,12,14,0.857,9,46,24,4,4,16,22
2802,TOR,22,05/02/2021,Away,BRK,W,123,117,49,97,0.505,13,32,0.406,12,14,0.857,12,41,22,10,6,10,25,39,80,0.488,17,42,0.405,22,29,0.759,8,40,29,5,6,18,19
2803,TOR,23,06/02/2021,Away,ATL,L,121,132,41,97,0.423,13,38,0.342,26,34,0.765,14,38,24,9,5,6,27,42,74,0.568,19,36,0.528,29,33,0.879,4,43,31,1,10,18,25
2804,TOR,24,08/02/2021,Away,MEM,W,128,113,42,77,0.545,20,37,0.541,24,26,0.923,7,37,28,11,2,14,24,37,87,0.425,13,39,0.333,26,29,0.897,19,42,27,7,4,15,18
2805,TOR,25,10/02/2021,Away,WAS,W,137,115,49,93,0.527,19,32,0.594,20,23,0.87,9,46,28,5,5,12,17,42,93,0.452,12,41,0.293,19,23,0.826,12,46,26,7,3,14,20
2806,TOR,26,11/02/2021,Away,BOS,L,106,120,41,83,0.494,9,28,0.321,15,19,0.789,3,32,26,7,8,13,26,39,86,0.453,20,39,0.513,22,28,0.786,14,49,30,8,6,18,22
2807,TOR,27,14/02/2021,Home,MIN,L,112,116,38,91,0.418,10,33,0.303,26,31,0.839,10,38,24,6,3,11,22,43,82,0.524,16,39,0.41,14,19,0.737,5,40,28,6,8,18,26
2808,TOR,28,16/02/2021,Away,MIL,W,124,113,46,91,0.505,17,43,0.395,15,21,0.714,8,44,25,8,6,15,18,40,83,0.482,14,37,0.378,19,25,0.76,5,41,25,10,5,17,17
2809,TOR,29,18/02/2021,Away,MIL,W,110,96,38,78,0.487,12,35,0.343,22,23,0.957,2,37,26,6,6,9,21,35,88,0.398,10,34,0.294,16,23,0.696,15,52,23,6,2,15,23
2810,TOR,30,19/02/2021,Away,MIN,W,86,81,28,85,0.329,12,40,0.3,18,22,0.818,15,51,16,8,6,15,16,32,83,0.386,9,38,0.237,8,11,0.727,6,43,24,6,9,13,23
2811,TOR,31,21/02/2021,Home,PHI,W,110,103,40,81,0.494,14,34,0.412,16,18,0.889,5,39,25,5,5,14,24,33,85,0.388,11,37,0.297,26,35,0.743,11,45,26,8,7,10,21
2812,TOR,32,23/02/2021,Home,PHI,L,102,109,40,93,0.43,11,37,0.297,11,13,0.846,8,38,29,12,11,10,20,33,80,0.413,17,38,0.447,26,30,0.867,12,54,24,5,8,18,15
2813,TOR,33,24/02/2021,Away,MIA,L,108,116,37,74,0.5,20,44,0.455,14,17,0.824,3,32,30,5,3,14,25,37,80,0.463,17,38,0.447,25,29,0.862,11,42,31,6,4,11,21
2814,TOR,34,26/02/2021,Home,HOU,W,122,111,40,89,0.449,16,41,0.39,26,27,0.963,11,48,29,6,8,12,20,39,91,0.429,16,47,0.34,17,20,0.85,7,37,23,4,5,11,24
2815,TOR,35,03/03/2021,Home,DET,L,105,129,34,77,0.442,12,36,0.333,25,30,0.833,7,34,17,6,5,14,20,48,91,0.527,20,41,0.488,13,21,0.619,12,49,39,11,4,12,28
2816,TOR,36,04/03/2021,Away,BOS,L,125,132,45,91,0.495,21,50,0.42,14,17,0.824,8,28,36,6,1,13,25,45,74,0.608,13,29,0.448,29,40,0.725,9,39,25,6,7,16,20
2817,TOR,37,11/03/2021,Home,ATL,L,120,121,42,96,0.438,17,37,0.459,19,23,0.826,13,50,23,8,4,14,25,39,90,0.433,15,42,0.357,28,35,0.8,12,53,20,8,13,14,26
2818,TOR,38,13/03/2021,Away,CHO,L,104,114,37,96,0.385,15,46,0.326,15,18,0.833,13,47,25,10,6,16,16,39,81,0.481,21,49,0.429,15,19,0.789,8,51,30,10,6,27,22
2819,TOR,39,14/03/2021,Away,CHI,L,95,118,34,90,0.378,12,45,0.267,15,21,0.714,7,38,23,5,7,12,22,44,97,0.454,12,44,0.273,18,23,0.783,14,60,35,6,7,11,20
2820,TOR,40,17/03/2021,Away,DET,L,112,116,37,86,0.43,12,40,0.3,26,34,0.765,10,30,27,7,6,9,26,38,75,0.507,12,29,0.414,28,32,0.875,13,54,23,8,5,20,30
2821,TOR,41,19/03/2021,Home,UTA,L,112,115,40,83,0.482,21,44,0.477,11,14,0.786,3,31,31,9,4,10,28,34,74,0.459,12,37,0.324,35,41,0.854,9,48,21,7,5,13,16
2822,TOR,42,21/03/2021,Away,CLE,L,105,116,37,95,0.389,15,46,0.326,16,19,0.842,9,37,19,13,3,14,26,39,77,0.506,17,33,0.515,21,28,0.75,7,54,29,8,4,26,19
2823,TOR,43,22/03/2021,Away,HOU,L,99,117,37,87,0.425,10,40,0.25,15,19,0.789,8,44,19,6,5,13,24,41,90,0.456,14,36,0.389,21,26,0.808,10,47,28,7,7,11,21
2824,TOR,44,24/03/2021,Home,DEN,W,135,111,45,89,0.506,24,48,0.5,21,23,0.913,9,45,31,3,6,9,21,41,98,0.418,14,43,0.326,15,18,0.833,17,46,25,5,2,11,19
2825,TOR,45,26/03/2021,Home,PHO,L,100,104,37,90,0.411,12,45,0.267,14,16,0.875,7,38,20,5,4,10,17,43,90,0.478,9,36,0.25,9,9,1,9,47,26,4,3,13,16
2826,TOR,46,28/03/2021,Home,POR,L,117,122,39,87,0.448,14,42,0.333,25,33,0.758,12,45,17,3,6,12,20,46,97,0.474,10,34,0.294,20,24,0.833,13,47,24,7,11,8,25
2827,TOR,47,29/03/2021,Away,DET,L,104,118,35,86,0.407,11,36,0.306,23,28,0.821,11,39,21,5,6,13,25,38,75,0.507,15,30,0.5,27,34,0.794,9,43,26,6,6,18,24
2828,TOR,48,31/03/2021,Away,OKC,L,103,113,35,90,0.389,16,46,0.348,17,20,0.85,7,35,21,13,7,7,25,39,86,0.453,14,33,0.424,21,28,0.75,19,64,19,2,6,18,16
2829,TOR,49,02/04/2021,Home,GSW,W,130,77,47,88,0.534,15,35,0.429,21,25,0.84,10,53,26,14,8,12,17,26,79,0.329,11,34,0.324,14,18,0.778,7,38,19,5,4,21,18
2830,TOR,50,05/04/2021,Home,WAS,W,103,101,44,94,0.468,7,33,0.212,8,11,0.727,6,45,22,11,9,13,20,37,94,0.394,12,35,0.343,15,18,0.833,15,54,21,7,5,16,18
2831,TOR,51,06/04/2021,Home,LAL,L,101,110,36,91,0.396,5,33,0.152,24,30,0.8,15,42,17,13,3,12,19,39,79,0.494,18,40,0.45,14,22,0.636,11,49,29,8,7,21,24
2832,TOR,52,08/04/2021,Home,CHI,L,113,122,42,97,0.433,11,34,0.324,18,22,0.818,15,41,19,10,4,10,20,47,87,0.54,12,30,0.4,16,18,0.889,12,49,35,5,3,16,16
2833,TOR,53,10/04/2021,Away,CLE,W,135,115,53,86,0.616,17,32,0.531,12,14,0.857,5,39,29,12,11,17,18,39,86,0.453,15,35,0.429,22,26,0.846,7,32,27,11,5,17,13
2834,TOR,54,11/04/2021,Away,NYK,L,96,102,33,79,0.418,11,34,0.324,19,23,0.826,5,40,19,8,7,15,23,35,88,0.398,9,35,0.257,23,27,0.852,11,46,19,9,4,13,19
2835,TOR,55,13/04/2021,Home,ATL,L,103,108,42,88,0.477,10,39,0.256,9,13,0.692,6,42,16,7,4,13,19,40,84,0.476,13,30,0.433,15,22,0.682,8,39,21,7,2,13,16
2836,TOR,56,14/04/2021,Home,SAS,W,117,112,41,88,0.466,14,30,0.467,21,25,0.84,13,54,21,8,5,12,19,38,89,0.427,17,39,0.436,19,27,0.704,12,41,26,6,7,13,19
2837,TOR,57,16/04/2021,Home,ORL,W,113,102,41,82,0.5,14,35,0.4,17,18,0.944,8,42,24,6,10,14,24,35,77,0.455,8,23,0.348,24,34,0.706,6,35,20,8,4,10,14
2838,TOR,58,18/04/2021,Home,OKC,W,112,106,37,96,0.385,17,38,0.447,21,24,0.875,16,47,23,9,5,13,15,37,82,0.451,14,33,0.424,18,21,0.857,9,46,22,6,8,21,19
2839,TOR,59,21/04/2021,Home,BRK,W,114,103,39,90,0.433,18,47,0.383,18,21,0.857,9,48,23,7,8,10,20,36,91,0.396,13,41,0.317,18,23,0.783,12,50,19,3,6,13,17
2840,TOR,60,24/04/2021,Away,NYK,L,103,120,36,83,0.434,17,44,0.386,14,19,0.737,5,33,31,6,3,7,19,42,75,0.56,16,31,0.516,20,24,0.833,5,44,20,4,4,13,17
2841,TOR,61,26/04/2021,Home,CLE,W,112,96,43,79,0.544,8,29,0.276,18,20,0.9,5,40,32,7,5,12,19,36,83,0.434,10,38,0.263,14,16,0.875,9,37,25,6,3,13,16
2842,TOR,62,27/04/2021,Home,BRK,L,103,116,36,91,0.396,15,43,0.349,16,19,0.842,15,47,24,5,3,13,19,40,83,0.482,18,45,0.4,18,18,1,7,41,30,9,6,10,20
2843,TOR,63,29/04/2021,Away,DEN,L,111,121,40,83,0.482,16,32,0.5,15,18,0.833,7,36,27,10,6,15,19,44,93,0.473,12,35,0.343,21,26,0.808,14,47,22,6,7,11,16
2844,TOR,64,01/05/2021,Away,UTA,L,102,106,42,94,0.447,12,33,0.364,6,9,0.667,11,39,26,12,3,10,15,37,78,0.474,17,41,0.415,15,18,0.833,9,49,20,3,3,20,15
2845,TOR,65,02/05/2021,Away,LAL,W,121,114,42,94,0.447,15,38,0.395,22,31,0.71,13,49,24,11,4,12,23,41,85,0.482,11,29,0.379,21,31,0.677,7,44,32,7,6,14,22
2846,TOR,66,04/05/2021,Away,LAC,L,100,105,40,87,0.46,12,35,0.343,8,13,0.615,7,37,22,10,3,12,15,39,75,0.52,15,34,0.441,12,13,0.923,4,42,28,7,5,18,14
2847,TOR,67,06/05/2021,Home,WAS,L,129,131,47,105,0.448,14,38,0.368,21,27,0.778,18,50,23,9,5,12,30,41,94,0.436,13,30,0.433,36,43,0.837,11,47,29,4,6,13,22
2848,TOR,68,08/05/2021,Home,MEM,L,99,109,36,94,0.383,10,32,0.313,17,24,0.708,13,46,18,10,2,11,21,38,85,0.447,14,43,0.326,19,26,0.731,14,56,24,7,8,17,21
2849,TOR,69,11/05/2021,Home,LAC,L,96,115,35,86,0.407,10,37,0.27,16,19,0.842,9,35,21,10,8,13,22,39,78,0.5,11,32,0.344,26,26,1,9,49,25,10,4,16,17
2850,TOR,70,13/05/2021,Away,CHI,L,102,114,40,90,0.444,12,36,0.333,10,18,0.556,7,32,24,16,1,9,14,45,83,0.542,17,36,0.472,7,10,0.7,8,51,31,4,4,18,15
2851,TOR,71,14/05/2021,Away,DAL,L,110,114,42,85,0.494,13,38,0.342,13,17,0.765,4,44,19,7,5,11,18,39,90,0.433,17,42,0.405,19,21,0.905,11,42,27,4,3,8,18
2852,TOR,72,16/05/2021,Home,IND,L,113,125,39,97,0.402,12,38,0.316,23,29,0.793,16,48,21,8,4,12,12,48,95,0.505,15,37,0.405,14,18,0.778,10,47,34,8,3,13,19
2853,POR,1,20/10/2021,Home,SAC,L,121,124,45,93,0.484,12,35,0.343,19,22,0.864,9,49,25,5,5,12,22,42,92,0.457,17,41,0.415,23,29,0.793,7,43,24,6,4,10,22
2854,POR,2,23/10/2021,Home,PHO,W,134,105,51,94,0.543,21,50,0.42,11,17,0.647,8,48,24,8,5,9,15,43,89,0.483,9,28,0.321,10,15,0.667,7,38,27,6,1,14,19
2855,POR,3,25/10/2021,Away,LAC,L,86,116,32,85,0.376,8,37,0.216,14,18,0.778,7,47,15,11,4,30,18,44,93,0.473,14,43,0.326,14,19,0.737,5,43,37,21,6,17,23
2856,POR,4,27/10/2021,Home,MEM,W,116,96,39,84,0.464,15,36,0.417,23,31,0.742,13,48,22,11,6,13,20,35,96,0.365,17,50,0.34,9,19,0.474,21,50,27,9,3,21,25
2857,POR,5,29/10/2021,Home,LAC,W,111,92,41,98,0.418,19,41,0.463,10,16,0.625,16,63,21,8,6,14,19,34,87,0.391,15,42,0.357,9,16,0.563,6,43,17,7,5,12,14
2858,POR,6,31/10/2021,Away,CHO,L,113,125,43,97,0.443,17,54,0.315,10,11,0.909,15,47,30,4,5,12,18,46,89,0.517,20,42,0.476,13,21,0.619,10,44,36,4,6,8,18
2859,POR,7,01/11/2021,Away,PHI,L,103,113,40,84,0.476,12,34,0.353,11,18,0.611,13,45,21,5,2,14,15,43,83,0.518,13,36,0.361,14,16,0.875,7,34,34,11,6,10,18
2860,POR,8,03/11/2021,Away,CLE,L,104,107,40,90,0.444,13,37,0.351,11,17,0.647,10,39,24,12,6,9,19,39,74,0.527,15,30,0.5,14,18,0.778,5,43,29,4,2,17,14
2861,POR,9,05/11/2021,Home,IND,W,110,106,40,82,0.488,17,39,0.436,13,15,0.867,6,42,27,7,4,13,15,43,88,0.489,14,42,0.333,6,10,0.6,7,40,28,8,2,11,18
2862,POR,10,06/11/2021,Home,LAL,W,105,90,36,95,0.379,15,55,0.273,18,24,0.75,12,52,22,14,7,11,21,31,90,0.344,9,32,0.281,19,24,0.792,11,59,20,8,5,19,17
2863,POR,11,09/11/2021,Away,LAC,L,109,117,43,91,0.473,14,37,0.378,9,12,0.75,9,43,29,6,5,9,15,44,85,0.518,16,30,0.533,13,19,0.684,5,43,25,5,0,8,17
2864,POR,12,10/11/2021,Away,PHO,L,109,119,44,91,0.484,7,30,0.233,14,16,0.875,14,46,24,5,2,14,21,49,94,0.521,11,28,0.393,10,12,0.833,9,39,27,6,6,10,20
